CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Spending_Ratio,Avg_Transaction_Amt
753220383,Attrited Customer,29,0,22,2,2,3,11722.0,0,11722.0,0.778,8302,78,0.902,0.0,0.99395,0.00605,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7082409145197065,106.43589743589743
708340758,Attrited Customer,41,4,32,2,3,3,7769.0,0,7769.0,0.943,8109,74,0.762,0.0,0.99677,0.00323086,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0437636761487965,109.58108108108108
718376583,Attrited Customer,52,2,44,4,3,2,34516.0,751,33765.0,0.357,5806,40,0.429,0.022,0.99389,0.00611,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.16821184378259357,145.15
720827133,Attrited Customer,43,3,30,1,2,2,6261.0,463,5798.0,0.889,8132,64,0.6,0.074,0.99418,0.00582,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.2988340520683597,127.0625
708948483,Attrited Customer,54,3,36,2,3,1,34516.0,761,33755.0,0.838,8444,68,0.744,0.022,0.99026,0.00974,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.2446401668791285,124.17647058823529
716721483,Attrited Customer,59,0,52,1,2,2,14458.0,2017,12441.0,0.99,8696,72,0.895,0.14,0.99014,0.00986,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.6014663162263106,120.77777777777777
710527533,Attrited Customer,45,5,36,4,3,3,4982.0,0,4982.0,0.886,8586,58,1.0,0.0,0.99672,0.00328158,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7234042553191489,148.0344827586207
709996833,Attrited Customer,31,1,36,6,3,5,12359.0,0,12359.0,0.843,7528,70,0.628,0.0,0.99888,0.00112034,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6091107694797314,107.54285714285714
714022833,Attrited Customer,42,2,32,4,3,3,17909.0,0,17909.0,0.225,5977,58,0.487,0.0,0.99636,0.00364408,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.3337428108772126,103.05172413793103
710178558,Attrited Customer,46,2,38,5,3,6,34516.0,2517,31999.0,0.956,9314,89,0.978,0.073,0.99943,0.00056902,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.2698458685826863,104.65168539325843
768712383,Attrited Customer,51,5,45,6,3,6,34516.0,0,34516.0,0.757,8173,91,1.022,0.0,0.99938,0.00061727,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23678873565882488,89.81318681318682
711156858,Attrited Customer,48,5,40,1,4,3,8297.0,2517,5780.0,0.899,9819,74,0.682,0.303,0.99728,0.00271707,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.1834397975171749,132.6891891891892
710306358,Attrited Customer,38,1,18,1,1,2,9664.0,1983,7681.0,0.873,7995,56,0.806,0.205,0.98271,0.01729,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8272971854304636,142.76785714285714
779055033,Attrited Customer,43,3,24,1,2,2,8256.0,2416,5840.0,0.696,8104,64,0.73,0.293,0.99183,0.00817,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.9815891472868217,126.625
714145233,Attrited Customer,34,0,24,1,2,3,34516.0,400,34116.0,0.202,5112,49,0.256,0.012,0.99331,0.00669,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1481052265615946,104.3265306122449
719547033,Attrited Customer,40,4,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,0.99945,0.00055285,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.3385669304740022,132.61666666666667
789432033,Attrited Customer,32,1,23,1,2,3,4065.0,230,3835.0,0.779,7844,64,0.73,0.057,0.99447,0.00553,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9296432964329644,122.5625
708319908,Attrited Customer,37,3,17,1,1,2,4116.0,1473,2643.0,1.023,8667,70,0.892,0.358,0.9828,0.0172,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.1056851311953353,123.81428571428572
714082308,Attrited Customer,39,3,13,2,1,3,8656.0,0,8656.0,0.893,8056,89,0.935,0.0,0.98941,0.01059,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9306839186691312,90.51685393258427
714820158,Attrited Customer,29,0,36,6,3,1,5988.0,660,5328.0,1.041,10211,68,1.0,0.11,0.98907,0.01093,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7052438209752838,150.16176470588235
713347608,Attrited Customer,54,2,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0,0.9953,0.00470167,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.920276591417531,136.84057971014494
718080558,Attrited Customer,41,4,36,6,3,3,4720.0,0,4720.0,0.978,8798,67,0.675,0.0,0.99677,0.00323086,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.8639830508474575,131.3134328358209
713880633,Attrited Customer,53,2,43,2,2,3,5905.0,0,5905.0,0.797,8883,83,0.729,0.0,0.99527,0.00472896,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.5043183742591024,107.02409638554217
758753283,Attrited Customer,52,3,45,1,3,3,34516.0,550,33966.0,0.674,7341,71,0.732,0.016,0.9978,0.00219584,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21268397265036504,103.3943661971831
773172483,Attrited Customer,30,0,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,0.99645,0.0035547,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.8368200836820083,106.61428571428571
710639658,Attrited Customer,29,1,17,6,1,3,17744.0,829,16915.0,0.851,9658,78,0.773,0.047,0.98831,0.01169,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5442966636609559,123.82051282051282
712941483,Attrited Customer,51,4,43,1,3,3,3735.0,0,3735.0,0.762,6826,61,0.848,0.0,0.99705,0.00295494,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1.8275769745649264,111.90163934426229
714757083,Attrited Customer,44,4,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,0.99106,0.00894,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.30145136882652357,104.3452380952381
714136233,Attrited Customer,53,4,38,5,2,3,34516.0,0,34516.0,0.854,8417,72,0.714,0.0,0.99504,0.00495524,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2438579209641905,116.90277777777777
778888083,Attrited Customer,45,2,26,6,2,4,4307.0,0,4307.0,0.743,8697,62,0.59,0.0,0.99695,0.00305189,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0192709542605063,140.2741935483871
718665033,Attrited Customer,44,5,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,0.99857,0.00143279,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.2395137668424136,107.59210526315789
771561183,Attrited Customer,42,4,30,6,3,3,13753.0,2517,11236.0,0.652,7464,66,0.692,0.183,0.99686,0.00314112,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5427179524467389,113.0909090909091
712036383,Attrited Customer,49,4,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0,0.99677,0.00323086,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5418612227169074,146.76470588235293
715671183,Attrited Customer,43,3,31,6,3,4,6824.0,2517,4307.0,0.972,9045,67,0.595,0.369,0.99819,0.00181217,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.3254689331770222,135.0
822084333,Attrited Customer,51,3,47,2,4,3,4041.0,0,4041.0,0.67,8219,84,0.909,0.0,0.9973,0.00270332,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.033902499381341,97.8452380952381
708821733,Attrited Customer,43,3,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027,0.99812,0.00187593,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.4210926799573885,118.58571428571429
710751033,Attrited Customer,31,1,13,1,1,3,4829.0,0,4829.0,0.836,8286,65,0.857,0.0,0.98863,0.01137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.715883205632636,127.47692307692307
710679933,Attrited Customer,59,1,54,2,5,4,15633.0,0,15633.0,0.984,8660,58,0.758,0.0,0.99816,0.00184416,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5539563743363398,149.31034482758622
717174558,Attrited Customer,57,1,46,2,3,3,9129.0,0,9129.0,0.733,7733,81,0.884,0.0,0.99659,0.00341249,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8470807317340344,95.46913580246914
714543633,Attrited Customer,45,3,36,1,2,5,7500.0,0,7500.0,0.576,8024,78,0.696,0.0,0.99845,0.00154849,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.0698666666666667,102.87179487179488
713668158,Attrited Customer,31,1,36,2,3,3,21067.0,0,21067.0,0.995,9212,71,0.821,0.0,0.99659,0.00341249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.4372715621588266,129.74647887323943
709249083,Attrited Customer,40,2,20,4,2,4,4283.0,0,4283.0,0.878,8672,64,1.207,0.0,0.99722,0.00277723,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0247490077048798,135.5
713399583,Attrited Customer,49,2,39,2,3,4,29865.0,2097,27768.0,0.902,8636,74,0.947,0.07,0.99824,0.00175907,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2891679223170936,116.70270270270271
709608708,Attrited Customer,29,1,17,5,1,4,6500.0,2517,3983.0,0.915,9451,79,0.646,0.387,0.9933,0.0067,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.454,119.63291139240506
709977933,Attrited Customer,52,5,44,2,3,4,9959.0,199,9760.0,1.003,8517,60,0.5,0.02,0.99818,0.00182139,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.8552063460186766,141.95
710590683,Attrited Customer,33,2,36,3,3,5,16127.0,0,16127.0,0.769,7729,82,1.0,0.0,0.99898,0.00101725,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.47925838655670616,94.2560975609756
710081208,Attrited Customer,52,2,32,4,3,1,4935.0,0,4935.0,0.713,7886,64,0.882,0.0,0.99061,0.00939,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5979736575481256,123.21875
711460458,Attrited Customer,44,1,34,5,2,3,10973.0,0,10973.0,0.792,10583,75,0.786,0.0,0.99462,0.00538,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.9644582156201585,141.10666666666665
710047533,Attrited Customer,51,3,36,4,3,3,34516.0,2201,32315.0,0.978,8614,63,0.75,0.064,0.99724,0.00275658,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.24956541893614556,136.73015873015873
716708583,Attrited Customer,54,4,36,2,3,5,7684.0,0,7684.0,0.61,7667,68,0.789,0.0,0.99893,0.00106612,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9977876106194691,112.75
712766208,Attrited Customer,45,5,36,4,2,1,34516.0,0,34516.0,0.732,8603,84,0.615,0.0,0.98504,0.01496,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.24924672615598564,102.41666666666667
715150983,Attrited Customer,44,3,34,2,3,3,26021.0,0,26021.0,1.04,8898,60,0.538,0.0,0.99711,0.00288892,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.3419545751508397,148.3
714879483,Attrited Customer,39,4,31,1,3,3,3929.0,542,3387.0,0.811,7773,64,0.73,0.138,0.99686,0.00314112,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.9783659964367524,121.453125
714919308,Attrited Customer,32,0,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0,0.99616,0.0038363,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.059618930547019,128.65671641791045
717774333,Attrited Customer,48,3,36,1,2,5,8431.0,0,8431.0,0.222,5189,57,0.357,0.0,0.99825,0.00175053,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6154667299252757,91.03508771929825
759584958,Attrited Customer,51,1,44,4,2,4,33004.0,2418,30586.0,0.923,10156,72,0.946,0.073,0.9964,0.0035965,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3077202763301418,141.05555555555554
709660233,Attrited Customer,52,3,44,1,2,4,3526.0,2429,1097.0,0.712,7775,63,0.909,0.689,0.99732,0.00267667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.20504821327283,123.41269841269842
712627083,Attrited Customer,38,4,25,5,2,4,5768.0,0,5768.0,0.924,9867,78,0.902,0.0,0.99717,0.0028308,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.7106449375866852,126.5
711433908,Attrited Customer,41,3,30,1,2,3,9491.0,0,9491.0,1.056,9061,51,1.684,0.0,0.99513,0.00487126,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.9546939205563165,177.66666666666666
712509108,Attrited Customer,46,3,36,1,3,5,15164.0,532,14632.0,0.858,8356,68,0.478,0.035,0.99935,0.00064654,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5510419414402532,122.88235294117646
711745233,Attrited Customer,30,0,22,1,2,4,13894.0,0,13894.0,0.845,9351,69,0.533,0.0,0.99634,0.00365621,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6730243270476465,135.52173913043478
710721858,Attrited Customer,46,3,37,2,3,4,5542.0,0,5542.0,0.808,8246,59,0.639,0.0,0.9983,0.00169532,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.4879105016239624,139.76271186440678
712457208,Attrited Customer,58,1,36,6,3,4,22718.0,0,22718.0,0.747,8100,77,0.833,0.0,0.99794,0.00205937,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3565454705519852,105.1948051948052
713934633,Attrited Customer,40,4,35,2,3,3,4423.0,2517,1906.0,0.84,8935,87,0.933,0.569,0.99694,0.00305523,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.02012208907981,102.70114942528735
714945708,Attrited Customer,33,4,20,2,1,3,15977.0,0,15977.0,0.702,7745,64,0.684,0.0,0.98842,0.01158,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.48475934155348316,121.015625
714524583,Attrited Customer,56,3,46,1,3,3,23240.0,1534,21706.0,0.971,9441,82,0.907,0.066,0.99691,0.00308778,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.4062392426850258,115.13414634146342
714199008,Attrited Customer,50,2,36,6,2,2,16081.0,492,15589.0,0.204,6100,61,0.564,0.031,0.99207,0.00793,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.37932964367887567,100.0
719326758,Attrited Customer,52,0,36,4,3,2,4353.0,1489,2864.0,0.945,9226,85,1.073,0.342,0.99554,0.00445616,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.1194578451642547,108.54117647058824
718840833,Attrited Customer,49,3,36,1,3,4,4601.0,0,4601.0,0.962,9610,76,0.689,0.0,0.99808,0.00191647,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.088676374701152,126.44736842105263
709566408,Attrited Customer,40,2,30,5,3,6,4458.0,0,4458.0,0.935,9640,70,0.707,0.0,0.99936,0.00063727,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.162404665769403,137.71428571428572
715020933,Attrited Customer,44,4,34,4,3,4,15944.0,0,15944.0,0.919,9360,67,0.763,0.0,0.9981,0.00189625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5870546914199699,139.70149253731344
711149133,Attrited Customer,30,1,18,4,1,4,4377.0,2517,1860.0,0.941,8759,74,0.609,0.575,0.9933,0.0067,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0011423349326023,118.36486486486487
716832858,Attrited Customer,46,3,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032,0.99706,0.00294141,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.5034482758620689,123.53333333333333
715154058,Attrited Customer,49,0,39,1,3,3,4982.0,2517,2465.0,0.903,9274,65,0.857,0.505,0.99651,0.0034913,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.8615014050582095,142.6769230769231
789497283,Attrited Customer,50,2,42,1,3,2,34162.0,1723,32439.0,0.429,7572,56,0.697,0.05,0.99431,0.00569,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2216497863122768,135.21428571428572
714544908,Attrited Customer,56,4,36,6,3,3,6224.0,0,6224.0,0.92,8979,68,0.581,0.0,0.99686,0.00314112,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4426413881748072,132.0441176470588
714677583,Attrited Customer,50,3,36,4,3,3,5173.0,0,5173.0,0.912,8757,68,0.789,0.0,0.9978,0.00219584,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6928281461434371,128.77941176470588
715493733,Attrited Customer,53,2,36,2,3,4,5735.0,0,5735.0,1.009,9088,64,0.684,0.0,0.99807,0.00193323,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.5846556233653009,142.0
827440458,Attrited Customer,48,4,44,2,3,3,9524.0,1449,8075.0,0.559,7527,58,0.657,0.152,0.99677,0.00323056,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7903191936161277,129.77586206896552
720128658,Attrited Customer,49,1,30,5,3,3,5181.0,0,5181.0,0.83,8943,68,1.0,0.0,0.99659,0.00341249,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.7261146496815287,131.51470588235293
770038983,Attrited Customer,37,4,31,1,3,3,28831.0,2517,26314.0,0.77,8688,69,0.769,0.087,0.99643,0.00357448,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.3013423051576428,125.91304347826087
714684108,Attrited Customer,31,1,24,4,2,4,4169.0,534,3635.0,0.836,8565,70,0.795,0.128,0.99724,0.002764,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0544495082753658,122.35714285714286
779134458,Attrited Customer,33,1,15,1,1,3,3709.0,1180,2529.0,0.645,8130,74,0.897,0.318,0.99212,0.00788,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.1919654893502294,109.86486486486487
710066133,Attrited Customer,30,0,36,4,3,3,12833.0,0,12833.0,0.853,9619,75,0.786,0.0,0.99576,0.00424404,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7495519364139328,128.25333333333333
718614183,Attrited Customer,43,4,31,6,2,2,13651.0,0,13651.0,1.046,9772,71,0.775,0.0,0.99055,0.00945,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.7158449930408028,137.6338028169014
709865883,Attrited Customer,38,2,25,1,2,3,26794.0,821,25973.0,0.848,8788,58,0.933,0.031,0.99409,0.00591,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.32798387698738524,151.51724137931035
717390408,Attrited Customer,49,4,36,5,2,3,4167.0,0,4167.0,0.581,7590,87,0.776,0.0,0.99518,0.00481999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1.8214542836573073,87.24137931034483
713281833,Attrited Customer,37,3,29,6,2,3,13589.0,2517,11072.0,0.941,9456,79,1.026,0.185,0.99544,0.00455805,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.6958569431157554,119.69620253164557
720328983,Attrited Customer,52,5,36,4,3,3,9611.0,0,9611.0,0.84,7636,64,0.829,0.0,0.9971,0.00290361,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.794506294870461,119.3125
713437008,Attrited Customer,40,3,25,1,2,3,6888.0,1878,5010.0,1.059,9038,64,0.829,0.273,0.99499,0.00501,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.312137049941928,141.21875
716644008,Attrited Customer,55,3,36,4,3,4,34516.0,0,34516.0,1.007,9931,70,0.75,0.0,0.99794,0.00206163,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.28772163634256576,141.87142857142857
717185658,Attrited Customer,51,1,36,4,3,4,22754.0,0,22754.0,0.799,8531,77,0.791,0.0,0.99788,0.00211827,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.37492309044563593,110.79220779220779
709646433,Attrited Customer,59,1,50,1,4,3,5043.0,743,4300.0,0.805,10170,66,0.784,0.147,0.99701,0.00298772,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.016656751933373,154.0909090909091
713924283,Attrited Customer,61,0,54,2,1,4,11859.0,1644,10215.0,0.866,8930,79,0.837,0.139,0.99268,0.00732,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7530145880765663,113.0379746835443
714471183,Attrited Customer,47,4,39,4,3,4,17504.0,476,17028.0,0.892,10468,66,0.737,0.027,0.99816,0.00184351,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5980347349177331,158.6060606060606
708564858,Attrited Customer,33,2,20,2,1,4,34516.0,0,34516.0,1.004,9338,73,0.622,0.0,0.99438,0.00562,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2705411982848534,127.91780821917808
713733633,Attrited Customer,27,0,36,2,3,2,13303.0,2517,10786.0,0.929,10219,85,0.809,0.189,0.99338,0.00662,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7681725926482749,120.2235294117647
713755458,Attrited Customer,50,1,36,6,3,4,9959.0,952,9007.0,0.825,10310,63,1.1,0.096,0.99813,0.00187387,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0352445024600863,163.65079365079364
716893683,Attrited Customer,55,3,47,4,3,3,14657.0,2517,12140.0,0.166,6009,53,0.514,0.172,0.99691,0.00308778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.4099747560892406,113.37735849056604
710638233,Attrited Customer,41,2,25,4,2,3,4277.0,2186,2091.0,0.804,8764,69,0.683,0.511,0.99527,0.00472896,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.049099836333879,127.01449275362319
716506083,Attrited Customer,44,1,36,5,3,4,5409.0,0,5409.0,0.819,10291,60,0.818,0.0,0.99788,0.00211827,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9025697910889259,171.51666666666668
717406983,Attrited Customer,30,2,36,4,3,3,5281.0,0,5281.0,0.535,8395,62,0.722,0.0,0.99671,0.00329379,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5896610490437417,135.40322580645162
714337233,Attrited Customer,43,2,25,6,2,4,10388.0,1961,8427.0,0.703,10294,61,0.649,0.189,0.99662,0.00337654,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.9909510974201001,168.75409836065575
792300858,Existing Customer,44,3,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,0.00011811,0.99988,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9786835324431952,55.70666666666666
715976433,Existing Customer,42,3,31,4,2,4,7802.0,1885,5917.0,0.643,4212,75,0.744,0.242,0.00032942,0.99967,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.539861573955396,56.16
714593883,Existing Customer,53,2,45,1,2,1,12100.0,1350,10750.0,0.854,13138,115,0.667,0.112,6.2021e-05,0.99994,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.085785123966942,114.24347826086957
771688983,Existing Customer,53,2,41,4,1,2,2252.0,1811,441.0,0.68,4201,68,1.125,0.804,5.3542e-05,0.99995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.8654529307282415,61.779411764705884
708427908,Existing Customer,52,4,39,6,3,1,2035.0,1343,692.0,0.835,4643,86,0.686,0.66,0.00011061,0.99989,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.2815724815724816,53.98837209302326
710855508,Existing Customer,45,3,33,4,3,1,2740.0,1786,954.0,0.597,4327,70,1.333,0.652,0.00011574,0.99988,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.5791970802919708,61.81428571428572
713231658,Existing Customer,45,2,33,6,2,3,5553.0,1117,4436.0,0.914,3744,52,0.793,0.201,0.00027701,0.99972,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6742301458670988,72.0
715550508,Existing Customer,45,3,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,6.282e-05,0.99994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.5175542406311637,65.6
716230158,Existing Customer,35,3,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,0.00016399,0.99984,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5905446502626486,51.46987951807229
716466483,Existing Customer,44,3,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598,0.00032275,0.99968,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2.0596881959910913,53.14942528735632
802455633,Existing Customer,56,1,50,4,4,1,1698.0,0,1698.0,0.847,4371,74,0.897,0.0,0.00013526,0.99986,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2.5742049469964665,59.067567567567565
716151858,Existing Customer,46,3,36,5,1,3,12932.0,1893,11039.0,0.804,15372,97,0.796,0.146,0.00010566,0.99989,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.1886792452830188,158.4742268041237
